Scheme ID,Layer1_data_transmission,Layer1_compute_cycles,Layer1_resource_limit,Layer1_mapping_design,Layer2_data_transmission,Layer2_compute_cycles,Layer2_resource_limit,Layer2_mapping_design,Layer3_data_transmission,Layer3_compute_cycles,Layer3_resource_limit,Layer3_mapping_design,Layer4_data_transmission,Layer4_compute_cycles,Layer4_resource_limit,Layer4_mapping_design,Layer5_data_transmission,Layer5_compute_cycles,Layer5_resource_limit,Layer5_mapping_design,Layer6_data_transmission,Layer6_compute_cycles,Layer6_resource_limit,Layer6_mapping_design,Layer7_data_transmission,Layer7_compute_cycles,Layer7_resource_limit,Layer7_mapping_design,Layer8_data_transmission,Layer8_compute_cycles,Layer8_resource_limit,Layer8_mapping_design,Layer9_data_transmission,Layer9_compute_cycles,Layer9_resource_limit,Layer9_mapping_design,Layer10_data_transmission,Layer10_compute_cycles,Layer10_resource_limit,Layer10_mapping_design,Layer11_data_transmission,Layer11_compute_cycles,Layer11_resource_limit,Layer11_mapping_design,Layer12_data_transmission,Layer12_compute_cycles,Layer12_resource_limit,Layer12_mapping_design,Layer13_data_transmission,Layer13_compute_cycles,Layer13_resource_limit,Layer13_mapping_design,Layer14_data_transmission,Layer14_compute_cycles,Layer14_resource_limit,Layer14_mapping_design,Layer15_data_transmission,Layer15_compute_cycles,Layer15_resource_limit,Layer15_mapping_design,Layer16_data_transmission,Layer16_compute_cycles,Layer16_resource_limit,Layer16_mapping_design,Layer17_data_transmission,Layer17_compute_cycles,Layer17_resource_limit,Layer17_mapping_design,Layer18_data_transmission,Layer18_compute_cycles,Layer18_resource_limit,Layer18_mapping_design,Layer19_data_transmission,Layer19_compute_cycles,Layer19_resource_limit,Layer19_mapping_design,Layer20_data_transmission,Layer20_compute_cycles,Layer20_resource_limit,Layer20_mapping_design,Layer21_data_transmission,Layer21_compute_cycles,Layer21_resource_limit,Layer21_mapping_design,Layer22_data_transmission,Layer22_compute_cycles,Layer22_resource_limit,Layer22_mapping_design,Layer23_data_transmission,Layer23_compute_cycles,Layer23_resource_limit,Layer23_mapping_design,Layer24_data_transmission,Layer24_compute_cycles,Layer24_resource_limit,Layer24_mapping_design,Layer25_data_transmission,Layer25_compute_cycles,Layer25_resource_limit,Layer25_mapping_design,Layer26_data_transmission,Layer26_compute_cycles,Layer26_resource_limit,Layer26_mapping_design,Total data transmission,Total compute cycles,Total resource
76,447552.0,6216,1,"[4.0, 6.0, 3.0, 64.0]",193600.0,3025.0,1,"[1.0, 1.0, 64.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",387200.0,3025.0,1,"[1.0, 1.0, 128.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",93312.0,729.0,1,"[1.0, 1.0, 128.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",186624.0,729.0,1,"[1.0, 1.0, 256.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",43264.0,169.0,1,"[1.0, 1.0, 256.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",52272.0,121,1,"[3.0, 3.0, 48.0, 192.0]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",27648.0,121.0,4,"[4.0, 4.0, 32, 128]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",25600.0,242.0,20,"[5.0, 5.0, 20, 56]",86528.0,169.0,1,"[1.0, 1.0, 512.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",30720.0,242.0,12,"[4.0, 5.0, 25, 85]",86528.0,338.0,2,"[1.0, 1.0, 512.0, 1000.0]",2501168.0,24728.0,60
77,447552.0,6216,1,"[4.0, 6.0, 3.0, 64.0]",193600.0,3025.0,1,"[1.0, 1.0, 64.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",387200.0,3025.0,1,"[1.0, 1.0, 128.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",93312.0,729.0,1,"[1.0, 1.0, 128.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",186624.0,729.0,1,"[1.0, 1.0, 256.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",43264.0,169.0,1,"[1.0, 1.0, 256.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",52272.0,121,1,"[3.0, 3.0, 48.0, 192.0]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",27648.0,121.0,4,"[4.0, 4.0, 32, 128]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",23040.0,242.0,28,"[5.0, 6.0, 17, 42]",86528.0,169.0,1,"[1.0, 1.0, 512.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",50688.0,132,2,"[3.0, 4.0, 42, 256.0]",86528.0,338.0,2,"[1.0, 1.0, 512.0, 1000.0]",2518576.0,24618.0,58
78,447552.0,6216,1,"[4.0, 6.0, 3.0, 64.0]",193600.0,3025.0,1,"[1.0, 1.0, 64.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",387200.0,3025.0,1,"[1.0, 1.0, 128.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",93312.0,729.0,1,"[1.0, 1.0, 128.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",186624.0,729.0,1,"[1.0, 1.0, 256.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",43264.0,169.0,1,"[1.0, 1.0, 256.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",52272.0,121,1,"[3.0, 3.0, 48.0, 192.0]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",27648.0,121.0,4,"[4.0, 4.0, 32, 128]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",23040.0,242.0,28,"[5.0, 6.0, 17, 42]",86528.0,169.0,1,"[1.0, 1.0, 512.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",36864.0,144,4,"[4.0, 4.0, 32, 128]",86528.0,338.0,2,"[1.0, 1.0, 512.0, 1000.0]",2504752.0,24630.0,60
79,447552.0,6216,1,"[4.0, 6.0, 3.0, 64.0]",193600.0,3025.0,1,"[1.0, 1.0, 64.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",387200.0,3025.0,1,"[1.0, 1.0, 128.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",93312.0,729.0,1,"[1.0, 1.0, 128.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",186624.0,729.0,1,"[1.0, 1.0, 256.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",43264.0,169.0,1,"[1.0, 1.0, 256.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",52272.0,121,1,"[3.0, 3.0, 48.0, 192.0]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",23040.0,121.0,6,"[4.0, 5.0, 25, 85]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",50688.0,132,2,"[3.0, 4.0, 42, 256.0]",86528.0,169.0,1,"[1.0, 1.0, 512.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",50688.0,132,2,"[3.0, 4.0, 42, 256.0]",86528.0,338.0,2,"[1.0, 1.0, 512.0, 1000.0]",2541616.0,24508.0,34
80,447552.0,6216,1,"[4.0, 6.0, 3.0, 64.0]",193600.0,3025.0,1,"[1.0, 1.0, 64.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",387200.0,3025.0,1,"[1.0, 1.0, 128.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",93312.0,729.0,1,"[1.0, 1.0, 128.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",186624.0,729.0,1,"[1.0, 1.0, 256.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",43264.0,169.0,1,"[1.0, 1.0, 256.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",52272.0,121,1,"[3.0, 3.0, 48.0, 192.0]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",23040.0,121.0,6,"[4.0, 5.0, 25, 85]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",50688.0,132,2,"[3.0, 4.0, 42, 256.0]",86528.0,169.0,1,"[1.0, 1.0, 512.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",36864.0,144,4,"[4.0, 4.0, 32, 128]",86528.0,338.0,2,"[1.0, 1.0, 512.0, 1000.0]",2527792.0,24520.0,36
81,447552.0,6216,1,"[4.0, 6.0, 3.0, 64.0]",193600.0,3025.0,1,"[1.0, 1.0, 64.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",387200.0,3025.0,1,"[1.0, 1.0, 128.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",93312.0,729.0,1,"[1.0, 1.0, 128.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",186624.0,729.0,1,"[1.0, 1.0, 256.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",43264.0,169.0,1,"[1.0, 1.0, 256.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",52272.0,121,1,"[3.0, 3.0, 48.0, 192.0]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",23040.0,121.0,6,"[4.0, 5.0, 25, 85]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",50688.0,132,2,"[3.0, 4.0, 42, 256.0]",86528.0,169.0,1,"[1.0, 1.0, 512.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",30720.0,242.0,12,"[4.0, 5.0, 25, 85]",86528.0,338.0,2,"[1.0, 1.0, 512.0, 1000.0]",2521648.0,24618.0,44
82,447552.0,6216,1,"[4.0, 6.0, 3.0, 64.0]",193600.0,3025.0,1,"[1.0, 1.0, 64.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",387200.0,3025.0,1,"[1.0, 1.0, 128.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",93312.0,729.0,1,"[1.0, 1.0, 128.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",186624.0,729.0,1,"[1.0, 1.0, 256.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",43264.0,169.0,1,"[1.0, 1.0, 256.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",52272.0,121,1,"[3.0, 3.0, 48.0, 192.0]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",23040.0,121.0,6,"[4.0, 5.0, 25, 85]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",50688.0,132,2,"[3.0, 4.0, 42, 256.0]",86528.0,169.0,1,"[1.0, 1.0, 512.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",27648.0,242.0,16,"[4.0, 6.0, 21, 64]",86528.0,338.0,2,"[1.0, 1.0, 512.0, 1000.0]",2518576.0,24618.0,48
83,447552.0,6216,1,"[4.0, 6.0, 3.0, 64.0]",193600.0,3025.0,1,"[1.0, 1.0, 64.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",387200.0,3025.0,1,"[1.0, 1.0, 128.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",93312.0,729.0,1,"[1.0, 1.0, 128.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",186624.0,729.0,1,"[1.0, 1.0, 256.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",43264.0,169.0,1,"[1.0, 1.0, 256.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",52272.0,121,1,"[3.0, 3.0, 48.0, 192.0]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",23040.0,121.0,6,"[4.0, 5.0, 25, 85]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",50688.0,132,2,"[3.0, 4.0, 42, 256.0]",86528.0,169.0,1,"[1.0, 1.0, 512.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",25600.0,242.0,20,"[5.0, 5.0, 20, 56]",86528.0,338.0,2,"[1.0, 1.0, 512.0, 1000.0]",2516528.0,24618.0,52
84,447552.0,6216,1,"[4.0, 6.0, 3.0, 64.0]",193600.0,3025.0,1,"[1.0, 1.0, 64.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",387200.0,3025.0,1,"[1.0, 1.0, 128.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",93312.0,729.0,1,"[1.0, 1.0, 128.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",186624.0,729.0,1,"[1.0, 1.0, 256.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",43264.0,169.0,1,"[1.0, 1.0, 256.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",52272.0,121,1,"[3.0, 3.0, 48.0, 192.0]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",23040.0,121.0,6,"[4.0, 5.0, 25, 85]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",50688.0,132,2,"[3.0, 4.0, 42, 256.0]",86528.0,169.0,1,"[1.0, 1.0, 512.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",23040.0,242.0,28,"[5.0, 6.0, 17, 42]",86528.0,338.0,2,"[1.0, 1.0, 512.0, 1000.0]",2513968.0,24618.0,60
85,447552.0,6216,1,"[4.0, 6.0, 3.0, 64.0]",193600.0,3025.0,1,"[1.0, 1.0, 64.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",387200.0,3025.0,1,"[1.0, 1.0, 128.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",93312.0,729.0,1,"[1.0, 1.0, 128.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",186624.0,729.0,1,"[1.0, 1.0, 256.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",43264.0,169.0,1,"[1.0, 1.0, 256.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",52272.0,121,1,"[3.0, 3.0, 48.0, 192.0]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",23040.0,121.0,6,"[4.0, 5.0, 25, 85]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",36864.0,144,4,"[4.0, 4.0, 32, 128]",86528.0,169.0,1,"[1.0, 1.0, 512.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",50688.0,132,2,"[3.0, 4.0, 42, 256.0]",86528.0,338.0,2,"[1.0, 1.0, 512.0, 1000.0]",2527792.0,24520.0,36
86,447552.0,6216,1,"[4.0, 6.0, 3.0, 64.0]",193600.0,3025.0,1,"[1.0, 1.0, 64.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",387200.0,3025.0,1,"[1.0, 1.0, 128.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",93312.0,729.0,1,"[1.0, 1.0, 128.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",186624.0,729.0,1,"[1.0, 1.0, 256.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",43264.0,169.0,1,"[1.0, 1.0, 256.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",52272.0,121,1,"[3.0, 3.0, 48.0, 192.0]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",23040.0,121.0,6,"[4.0, 5.0, 25, 85]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",36864.0,144,4,"[4.0, 4.0, 32, 128]",86528.0,169.0,1,"[1.0, 1.0, 512.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",36864.0,144,4,"[4.0, 4.0, 32, 128]",86528.0,338.0,2,"[1.0, 1.0, 512.0, 1000.0]",2513968.0,24532.0,38
87,447552.0,6216,1,"[4.0, 6.0, 3.0, 64.0]",193600.0,3025.0,1,"[1.0, 1.0, 64.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",387200.0,3025.0,1,"[1.0, 1.0, 128.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",93312.0,729.0,1,"[1.0, 1.0, 128.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",186624.0,729.0,1,"[1.0, 1.0, 256.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",43264.0,169.0,1,"[1.0, 1.0, 256.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",52272.0,121,1,"[3.0, 3.0, 48.0, 192.0]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",23040.0,121.0,6,"[4.0, 5.0, 25, 85]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",36864.0,144,4,"[4.0, 4.0, 32, 128]",86528.0,169.0,1,"[1.0, 1.0, 512.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",30720.0,242.0,12,"[4.0, 5.0, 25, 85]",86528.0,338.0,2,"[1.0, 1.0, 512.0, 1000.0]",2507824.0,24630.0,46
88,447552.0,6216,1,"[4.0, 6.0, 3.0, 64.0]",193600.0,3025.0,1,"[1.0, 1.0, 64.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",387200.0,3025.0,1,"[1.0, 1.0, 128.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",93312.0,729.0,1,"[1.0, 1.0, 128.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",186624.0,729.0,1,"[1.0, 1.0, 256.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",43264.0,169.0,1,"[1.0, 1.0, 256.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",52272.0,121,1,"[3.0, 3.0, 48.0, 192.0]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",23040.0,121.0,6,"[4.0, 5.0, 25, 85]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",36864.0,144,4,"[4.0, 4.0, 32, 128]",86528.0,169.0,1,"[1.0, 1.0, 512.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",27648.0,242.0,16,"[4.0, 6.0, 21, 64]",86528.0,338.0,2,"[1.0, 1.0, 512.0, 1000.0]",2504752.0,24630.0,50
89,447552.0,6216,1,"[4.0, 6.0, 3.0, 64.0]",193600.0,3025.0,1,"[1.0, 1.0, 64.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",387200.0,3025.0,1,"[1.0, 1.0, 128.0, 16.0]",48400.0,3025.0,1,"[1.0, 1.0, 16.0, 64.0]",178080.0,371,1,"[3.0, 10.0, 16.0, 64.0]",93312.0,729.0,1,"[1.0, 1.0, 128.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",186624.0,729.0,1,"[1.0, 1.0, 256.0, 32.0]",23328.0,729.0,1,"[1.0, 1.0, 32.0, 128.0]",86528.0,169,1,"[4.0, 4.0, 32.0, 128.0]",43264.0,169.0,1,"[1.0, 1.0, 256.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",52272.0,121,1,"[3.0, 3.0, 48.0, 192.0]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 48.0]",8112.0,169.0,1,"[1.0, 1.0, 48.0, 192.0]",23040.0,121.0,6,"[4.0, 5.0, 25, 85]",64896.0,169.0,1,"[1.0, 1.0, 384.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",36864.0,144,4,"[4.0, 4.0, 32, 128]",86528.0,169.0,1,"[1.0, 1.0, 512.0, 64.0]",10816.0,169.0,1,"[1.0, 1.0, 64.0, 256.0]",25600.0,242.0,20,"[5.0, 5.0, 20, 56]",86528.0,338.0,2,"[1.0, 1.0, 512.0, 1000.0]",2502704.0,24630.0,54
